Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
D8GIS5	unreviewed	D8GIS5_CLOLD	CLJU_c19380		DNA binding [GO:0003677]	748727
D8GIS6	unreviewed	D8GIS6_CLOLD	CLJU_c19390		membrane [GO:0016020]	748727
D8GIS7	unreviewed	D8GIS7_CLOLD	CLJU_c19400		DNA-binding transcription factor activity [GO:0003700]	748727
D8GIS8	unreviewed	D8GIS8_CLOLD	fur4 CLJU_c19410		DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]	748727
D8GIS9	unreviewed	D8GIS9_CLOLD	CLJU_c19420		cytoplasm [GO:0005737]; isomerase activity [GO:0016853]; biosynthetic process [GO:0009058]	748727
D8GIT0	unreviewed	D8GIT0_CLOLD	CLJU_c19430		membrane [GO:0016020]	748727
D8GIT1	unreviewed	D8GIT1_CLOLD	CLJU_c19440			748727
D8GIT4	unreviewed	D8GIT4_CLOLD	CLJU_c19470			748727
D8GIT5	unreviewed	D8GIT5_CLOLD	CLJU_c19480		electron transfer activity [GO:0009055]; FMN binding [GO:0010181]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor [GO:0016646]; alkane catabolic process [GO:0043448]	748727
D8GIT7	unreviewed	D8GIT7_CLOLD	cspC1 CLJU_c19500		cytoplasm [GO:0005737]; nucleic acid binding [GO:0003676]	748727
D8GIT8	unreviewed	D8GIT8_CLOLD	CLJU_c19510	3.6.1.22	metal ion binding [GO:0046872]; NAD+ diphosphatase activity [GO:0000210]; NADH pyrophosphatase activity [GO:0035529]	748727
D8GIT9	unreviewed	D8GIT9_CLOLD	CLJU_c19520			748727
D8GIU0	unreviewed	D8GIU0_CLOLD	CLJU_c19530			748727
D8GIU1	unreviewed	D8GIU1_CLOLD	CLJU_c19540		oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]	748727
D8GIU2	unreviewed	D8GIU2_CLOLD	CLJU_c19550			748727
D8GIU3	unreviewed	D8GIU3_CLOLD	CLJU_c19560			748727
D8GIU4	unreviewed	D8GIU4_CLOLD	CLJU_c19570		electron transfer activity [GO:0009055]; FMN binding [GO:0010181]	748727
D8GIU5	unreviewed	D8GIU5_CLOLD	cspC2 CLJU_c19580		cytoplasm [GO:0005737]; nucleic acid binding [GO:0003676]	748727
D8GIU6	unreviewed	D8GIU6_CLOLD	CLJU_c19590		DNA binding [GO:0003677]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]	748727
D8GIU8	unreviewed	D8GIU8_CLOLD	CLJU_c19610		membrane [GO:0016020]; proteolysis [GO:0006508]	748727
D8GIU9	unreviewed	D8GIU9_CLOLD	CLJU_c19620			748727
D8GIV2	unreviewed	D8GIV2_CLOLD	CLJU_c19650		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	748727
D8GIV3	unreviewed	D8GIV3_CLOLD	CLJU_c19660		plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]	748727
D8GIV4	unreviewed	D8GIV4_CLOLD	CLJU_c19670		glycosyltransferase activity [GO:0016757]	748727
D8GIV6	unreviewed	D8GIV6_CLOLD	CLJU_c19690		hexosyltransferase activity [GO:0016758]	748727
D8GIV7	unreviewed	D8GIV7_CLOLD	CLJU_c19700		ferric iron binding [GO:0008199]	748727
D8GIV8	unreviewed	D8GIV8_CLOLD	motB2 CLJU_c19710		plasma membrane [GO:0005886]	748727
D8GIV9	unreviewed	D8GIV9_CLOLD	motA2 CLJU_c19720		plasma membrane [GO:0005886]; bacterial-type flagellum-dependent swarming motility [GO:0071978]; chemotaxis [GO:0006935]	748727
D8GIW0	unreviewed	D8GIW0_CLOLD	CLJU_c19730			748727
D8GIW1	unreviewed	D8GIW1_CLOLD	CLJU_c19740		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	748727
D8GIW2	unreviewed	D8GIW2_CLOLD	CLJU_c19750			748727
D8GIW5	unreviewed	D8GIW5_CLOLD	potE CLJU_c19780		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	748727
D8GIW6	unreviewed	D8GIW6_CLOLD	CLJU_c19790		DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	748727
D8GIW7	unreviewed	D8GIW7_CLOLD	CLJU_c19800			748727
D8GIW9	unreviewed	D8GIW9_CLOLD	CLJU_c19820	2.7.13.3	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]	748727
D8GIX0	unreviewed	D8GIX0_CLOLD	CLJU_c19830		aminoacyl-tRNA editing activity [GO:0002161]	748727
D8GIX1	unreviewed	D8GIX1_CLOLD	CLJU_c19840		DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]	748727
D8GIX2	unreviewed	D8GIX2_CLOLD	CLJU_c19850			748727
D8GIX3	unreviewed	D8GIX3_CLOLD	CLJU_c19860		chitin binding [GO:0008061]; hydrolase activity [GO:0016787]; carbohydrate metabolic process [GO:0005975]	748727
D8GIX4	unreviewed	D8GIX4_CLOLD	CLJU_c19870		L-cysteine desulfhydrase activity [GO:0080146]; L-cysteine catabolic process to pyruvate [GO:0019450]	748727
D8GIX5	unreviewed	D8GIX5_CLOLD	CLJU_c19880		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	748727
D8GIX6	unreviewed	D8GIX6_CLOLD	CLJU_c19890		membrane [GO:0016020]	748727
D8GIX7	unreviewed	D8GIX7_CLOLD	CLJU_c19900		membrane [GO:0016020]	748727
D8GIX8	unreviewed	D8GIX8_CLOLD	CLJU_c19910		DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	748727
D8GIX9	unreviewed	D8GIX9_CLOLD	merR CLJU_c19920		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	748727
D8GIY0	unreviewed	D8GIY0_CLOLD	wcaG CLJU_c19930		oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]	748727
D8GIY2	unreviewed	D8GIY2_CLOLD	CLJU_c19950			748727
D8GIY3	unreviewed	D8GIY3_CLOLD	CLJU_c19960		guanosine tetraphosphate biosynthetic process [GO:0015970]	748727
D8GIY5	unreviewed	D8GIY5_CLOLD	CLJU_c19980		hydrolase activity [GO:0016787]	748727
D8GIY6	unreviewed	D8GIY6_CLOLD	CLJU_c19990		oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]	748727
D8GIY7	unreviewed	D8GIY7_CLOLD	CLJU_c20000		oxidoreductase activity [GO:0016491]	748727
D8GIY8	unreviewed	D8GIY8_CLOLD	CLJU_c20010			748727
D8GIY9	unreviewed	D8GIY9_CLOLD	CLJU_c20020			748727
D8GIZ0	unreviewed	D8GIZ0_CLOLD	CLJU_c20030		iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	748727
D8GIZ1	unreviewed	D8GIZ1_CLOLD	fdhA CLJU_c20040	1.2.1.2	4 iron, 4 sulfur cluster binding [GO:0051539]; formate dehydrogenase (NAD+) activity [GO:0008863]; metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]; formate metabolic process [GO:0015942]	748727
D8GIZ2	unreviewed	D8GIZ2_CLOLD	CLJU_c20050		nucleotide binding [GO:0000166]	748727
D8GIZ3	unreviewed	D8GIZ3_CLOLD	CLJU_c20060		ubiquitin-like modifier activating enzyme activity [GO:0008641]	748727
D8GIZ4	unreviewed	D8GIZ4_CLOLD	CLJU_c20070		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	748727
D8GIZ5	unreviewed	D8GIZ5_CLOLD	CLJU_c20080		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	748727
D8GIZ6	unreviewed	D8GIZ6_CLOLD	CLJU_c20090			748727
D8GIZ7	unreviewed	D8GIZ7_CLOLD	CLJU_c20100			748727
D8GIZ8	unreviewed	D8GIZ8_CLOLD	CLJU_c20110		4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor [GO:0016625]	748727
D8GIZ9	unreviewed	D8GIZ9_CLOLD	CLJU_c20120		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; sequence-specific DNA binding [GO:0043565]; regulation of DNA-templated transcription [GO:0006355]	748727
D8GJ00	unreviewed	D8GJ00_CLOLD	CLJU_c20130		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; sequence-specific DNA binding [GO:0043565]; regulation of DNA-templated transcription [GO:0006355]	748727
D8GJ01	unreviewed	D8GJ01_CLOLD	CLJU_c20140			748727
D8GJ02	unreviewed	D8GJ02_CLOLD	CLJU_c20150		plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	748727
D8GJ03	unreviewed	D8GJ03_CLOLD	CLJU_c20160		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	748727
D8GJ06	unreviewed	D8GJ06_CLOLD	CLJU_c20190		catalytic activity [GO:0003824]; molybdenum ion binding [GO:0030151]; pyridoxal phosphate binding [GO:0030170]	748727
D8GJ07	unreviewed	D8GJ07_CLOLD	CLJU_c20200		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; sequence-specific DNA binding [GO:0043565]; regulation of DNA-templated transcription [GO:0006355]	748727
D8GJ08	unreviewed	D8GJ08_CLOLD	CLJU_c20210		4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor [GO:0016625]	748727
D8GJ09	unreviewed	D8GJ09_CLOLD	CLJU_c20220		nucleotide binding [GO:0000166]	748727
D8GJ10	unreviewed	D8GJ10_CLOLD	thiF CLJU_c20230		ubiquitin-like modifier activating enzyme activity [GO:0008641]	748727
D8GJ11	unreviewed	D8GJ11_CLOLD	CLJU_c20240		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; sequence-specific DNA binding [GO:0043565]; regulation of DNA-templated transcription [GO:0006355]	748727
D8GJ12	unreviewed	D8GJ12_CLOLD	CLJU_c20250		DNA binding [GO:0003677]	748727
D8GJ13	unreviewed	D8GJ13_CLOLD	CLJU_c20260		membrane [GO:0016020]	748727
D8GJ15	unreviewed	D8GJ15_CLOLD	CLJU_c20280		membrane [GO:0016020]; penicillin binding [GO:0008658]	748727
D8GJ16	unreviewed	D8GJ16_CLOLD	CLJU_c20290		iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	748727
D8GJ17	unreviewed	D8GJ17_CLOLD	CLJU_c20300		carbohydrate metabolic process [GO:0005975]	748727
D8GJ20	unreviewed	D8GJ20_CLOLD	etfB2 CLJU_c20330		electron transfer activity [GO:0009055]	748727
D8GJ21	unreviewed	D8GJ21_CLOLD	etfA2 CLJU_c20340		electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]	748727
D8GJ22	unreviewed	D8GJ22_CLOLD	CLJU_c20350		catalytic activity [GO:0003824]; FAD binding [GO:0071949]	748727
D8GJ24	unreviewed	D8GJ24_CLOLD	CLJU_c20370		membrane [GO:0016020]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; signal transduction [GO:0007165]	748727
D8GJ25	unreviewed	D8GJ25_CLOLD	CLJU_c20380		plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	748727
D8GJ31	unreviewed	D8GJ31_CLOLD	CLJU_c20440			748727
D8GJ32	unreviewed	D8GJ32_CLOLD	accC1 CLJU_c20450	6.3.4.14	ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; metal ion binding [GO:0046872]	748727
D8GJ33	unreviewed	D8GJ33_CLOLD	CLJU_c20460			748727
D8GJ34	unreviewed	D8GJ34_CLOLD	gabT CLJU_c20470	2.6.1.19	4-aminobutyrate:2-oxoglutarate transaminase activity [GO:0034386]; identical protein binding [GO:0042802]; pyridoxal phosphate binding [GO:0030170]	748727
D8GJ35	unreviewed	D8GJ35_CLOLD	CLJU_c20480	3.5.1.54	allophanate hydrolase activity [GO:0004039]; ATP binding [GO:0005524]	748727
D8GJ36	unreviewed	D8GJ36_CLOLD	CLJU_c20490	3.5.1.54	allophanate hydrolase activity [GO:0004039]; ATP binding [GO:0005524]	748727
D8GJ37	unreviewed	D8GJ37_CLOLD	CLJU_c20500			748727
D8GJ38	unreviewed	D8GJ38_CLOLD	CLJU_c20510		carbohydrate metabolic process [GO:0005975]	748727
D8GJ46	unreviewed	D8GJ46_CLOLD	CLJU_c41100		ribosome [GO:0005840]	748727
D8GJ57	unreviewed	D8GJ57_CLOLD	sigH CLJU_c41230		DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	748727
D8GJ58	unreviewed	D8GJ58_CLOLD	CLJU_c41240			748727
D8GJ59	unreviewed	D8GJ59_CLOLD	spoU CLJU_c41250		cytoplasm [GO:0005737]; RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]; methylation [GO:0032259]; RNA processing [GO:0006396]	748727
D8GJ63	unreviewed	D8GJ63_CLOLD	CLJU_c41290		membrane [GO:0016020]	748727
D8GJ64	unreviewed	D8GJ64_CLOLD	CLJU_c41300			748727
D8GJ69	unreviewed	D8GJ69_CLOLD	CLJU_c41350		cadmium ion binding [GO:0046870]; cobalt ion binding [GO:0050897]; copper ion binding [GO:0005507]; zinc ion binding [GO:0008270]; stress response to cadmium ion [GO:1990170]; stress response to copper ion [GO:1990169]	748727
D8GJ70	unreviewed	D8GJ70_CLOLD	ctsR CLJU_c41360		DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	748727
D8GJ71	unreviewed	D8GJ71_CLOLD	CLJU_c41370			748727
D8GJ77	unreviewed	D8GJ77_CLOLD	CLJU_c41500			748727
D8GJ83	unreviewed	D8GJ83_CLOLD	CLJU_c41560		membrane [GO:0016020]; protein serine/threonine phosphatase activity [GO:0004722]	748727
D8GJ84	unreviewed	D8GJ84_CLOLD	CLJU_c41620		mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	748727
D8GJ85	unreviewed	D8GJ85_CLOLD	CLJU_c41630		membrane [GO:0016020]	748727
D8GJ86	unreviewed	D8GJ86_CLOLD	CLJU_c41640		membrane [GO:0016020]	748727
D8GJ87	unreviewed	D8GJ87_CLOLD	CLJU_c41650		sporulation resulting in formation of a cellular spore [GO:0030435]	748727
D8GJ88	unreviewed	D8GJ88_CLOLD	CLJU_c41660		RNA binding [GO:0003723]	748727
D8GJ89	unreviewed	D8GJ89_CLOLD	hup CLJU_c41670		DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]; chromosome condensation [GO:0030261]	748727
D8GJ91	unreviewed	D8GJ91_CLOLD	CLJU_c41690		plasma membrane [GO:0005886]	748727
D8GJ92	unreviewed	D8GJ92_CLOLD	CLJU_c41700		DNA binding [GO:0003677]	748727
D8GJ96	unreviewed	D8GJ96_CLOLD	CLJU_c41740	3.4.21.-	membrane [GO:0016020]; serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]	748727
D8GJ97	unreviewed	D8GJ97_CLOLD	CLJU_c41750	2.7.13.3	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]	748727
D8GJA1	unreviewed	D8GJA1_CLOLD	spoVG CLJU_c41790		division septum assembly [GO:0000917]; sporulation resulting in formation of a cellular spore [GO:0030435]	748727
D8GJA2	unreviewed	D8GJA2_CLOLD	CLJU_c41800		DNA binding [GO:0003677]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of purine nucleobase metabolic process [GO:0045982]	748727
D8GJA4	unreviewed	D8GJA4_CLOLD	CLJU_c41820		membrane [GO:0016020]	748727
D8GJA5	unreviewed	D8GJA5_CLOLD	CLJU_c41840		membrane [GO:0016020]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]	748727
D8GJA6	unreviewed	D8GJA6_CLOLD	CLJU_c41850		membrane [GO:0016020]; DNA binding [GO:0003677]	748727
D8GJA7	unreviewed	D8GJA7_CLOLD	CLJU_c41860		phosphatase activity [GO:0016791]	748727
D8GJA8	unreviewed	D8GJA8_CLOLD	CLJU_c41870			748727
D8GJB0	unreviewed	D8GJB0_CLOLD	CLJU_c41890		catalytic activity [GO:0003824]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	748727
D8GJB1	unreviewed	D8GJB1_CLOLD	CLJU_c41900			748727
D8GJB2	unreviewed	D8GJB2_CLOLD	CLJU_c41910		membrane [GO:0016020]	748727
D8GJB3	unreviewed	D8GJB3_CLOLD	CLJU_c41920	1.97.1.4	[formate-C-acetyltransferase]-activating enzyme activity [GO:0043365]; iron-sulfur cluster binding [GO:0051536]; lyase activity [GO:0016829]; metal ion binding [GO:0046872]	748727
D8GJB4	unreviewed	D8GJB4_CLOLD	CLJU_c41930		DNA binding [GO:0003677]	748727
D8GJB7	unreviewed	D8GJB7_CLOLD	CLJU_c41960			748727
D8GJB8	unreviewed	D8GJB8_CLOLD	CLJU_c41970			748727
D8GJC0	unreviewed	D8GJC0_CLOLD	CLJU_c41990		hydrolase activity [GO:0016787]	748727
D8GJC1	unreviewed	D8GJC1_CLOLD	CLJU_c42000			748727
D8GJC2	unreviewed	D8GJC2_CLOLD	CLJU_c42010			748727
D8GJC3	unreviewed	D8GJC3_CLOLD	CLJU_c42020		membrane [GO:0016020]; hydrolase activity, acting on glycosyl bonds [GO:0016798]	748727
D8GJC5	unreviewed	D8GJC5_CLOLD	CLJU_c42040			748727
D8GJC6	unreviewed	D8GJC6_CLOLD	CLJU_c42050			748727
D8GJC7	unreviewed	D8GJC7_CLOLD	CLJU_c42060		plasma membrane [GO:0005886]	748727
D8GJC8	unreviewed	D8GJC8_CLOLD	CLJU_c42070		DNA-binding transcription factor activity [GO:0003700]	748727
D8GJC9	unreviewed	D8GJC9_CLOLD	CLJU_c42080		serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]	748727
D8GJD0	unreviewed	D8GJD0_CLOLD	CLJU_c42090		NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]	748727
D8GJD5	unreviewed	D8GJD5_CLOLD	CLJU_c42140		acetyl-CoA carboxylase complex [GO:0009317]; acetyl-CoA carboxylase activity [GO:0003989]; fatty acid biosynthetic process [GO:0006633]	748727
D8GJD9	unreviewed	D8GJD9_CLOLD	fabI CLJU_c42180	1.3.1.9	enoyl-[acyl-carrier-protein] reductase (NADH) activity [GO:0004318]; nitronate monooxygenase activity [GO:0018580]	748727
D8GJE1	unreviewed	D8GJE1_CLOLD	CLJU_c42200		DNA-binding transcription factor activity [GO:0003700]	748727
D8GJE2	unreviewed	D8GJE2_CLOLD	CLJU_c42210		nitronate monooxygenase activity [GO:0018580]	748727
D8GJE3	unreviewed	D8GJE3_CLOLD	CLJU_c42220			748727
D8GJE4	unreviewed	D8GJE4_CLOLD	CLJU_c42230		ATP binding [GO:0005524]	748727
D8GJE6	unreviewed	D8GJE6_CLOLD	CLJU_c42320			748727
D8GJE7	unreviewed	D8GJE7_CLOLD	CLJU_c42330			748727
D8GJE8	unreviewed	D8GJE8_CLOLD	CLJU_c42340	3.1.2.-	fatty acyl-[ACP] hydrolase activity [GO:0016297]; fatty acid biosynthetic process [GO:0006633]	748727
D8GJF0	unreviewed	D8GJF0_CLOLD	CLJU_c42360			748727
D8GJF1	unreviewed	D8GJF1_CLOLD	aspA2 CLJU_c42370	4.3.1.1	aspartate ammonia-lyase activity [GO:0008797]; amino acid biosynthetic process [GO:0008652]; tricarboxylic acid cycle [GO:0006099]	748727
D8GJF2	unreviewed	D8GJF2_CLOLD	CLJU_c42380		cytoplasm [GO:0005737]; GTP binding [GO:0005525]; tRNA methylation [GO:0030488]; tRNA wobble uridine modification [GO:0002098]	748727
D8GJF3	unreviewed	D8GJF3_CLOLD	CLJU_c20520		membrane [GO:0016020]	748727
D8GJF5	unreviewed	D8GJF5_CLOLD	CLJU_c20540			748727
D8GJF6	unreviewed	D8GJF6_CLOLD	CLJU_c20550		plasma membrane [GO:0005886]; symporter activity [GO:0015293]; carbohydrate transport [GO:0008643]; sodium ion transport [GO:0006814]	748727
D8GJF7	unreviewed	D8GJF7_CLOLD	CLJU_c20560		cytosol [GO:0005829]; cobalamin binding [GO:0031419]; metal ion binding [GO:0046872]; methionine synthase activity [GO:0008705]; homocysteine metabolic process [GO:0050667]; tetrahydrofolate metabolic process [GO:0046653]	748727
D8GJF8	unreviewed	D8GJF8_CLOLD	CLJU_c20570		uroporphyrinogen decarboxylase activity [GO:0004853]; porphyrin-containing compound biosynthetic process [GO:0006779]	748727
D8GJF9	unreviewed	D8GJF9_CLOLD	CLJU_c20580		uroporphyrinogen decarboxylase activity [GO:0004853]; porphyrin-containing compound biosynthetic process [GO:0006779]	748727
D8GJG0	unreviewed	D8GJG0_CLOLD	CLJU_c20590	2.7.1.69	plasma membrane [GO:0005886]; carbohydrate:proton symporter activity [GO:0005351]; protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity [GO:0022877]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	748727
D8GJG2	unreviewed	D8GJG2_CLOLD	CLJU_c20610		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	748727
D8GJG3	unreviewed	D8GJG3_CLOLD	metH4 metH5 CLJU_c20620 CLJU_c20690	2.1.1.13	metal ion binding [GO:0046872]; methionine synthase activity [GO:0008705]; methylation [GO:0032259]; pteridine-containing compound metabolic process [GO:0042558]	748727
D8GJG4	unreviewed	D8GJG4_CLOLD	CLJU_c20630			748727
D8GJG5	unreviewed	D8GJG5_CLOLD	cobW CLJU_c20640		cytoplasm [GO:0005737]	748727
D8GJG6	unreviewed	D8GJG6_CLOLD	CLJU_c20650			748727
D8GJG7	unreviewed	D8GJG7_CLOLD	CLJU_c20660			748727
D8GJG8	unreviewed	D8GJG8_CLOLD	CLJU_c20670		cytosol [GO:0005829]; cobalamin binding [GO:0031419]; metal ion binding [GO:0046872]; methionine synthase activity [GO:0008705]; homocysteine metabolic process [GO:0050667]; tetrahydrofolate metabolic process [GO:0046653]	748727
D8GJG9	unreviewed	D8GJG9_CLOLD	CLJU_c20680		uroporphyrinogen decarboxylase activity [GO:0004853]; porphyrin-containing compound biosynthetic process [GO:0006779]	748727
D8GJH1	unreviewed	D8GJH1_CLOLD	CLJU_c20700		cytosol [GO:0005829]; cobalamin binding [GO:0031419]; metal ion binding [GO:0046872]; methionine synthase activity [GO:0008705]; homocysteine metabolic process [GO:0050667]; tetrahydrofolate metabolic process [GO:0046653]	748727
D8GJH2	unreviewed	D8GJH2_CLOLD	CLJU_c20710		uroporphyrinogen decarboxylase activity [GO:0004853]; porphyrin-containing compound biosynthetic process [GO:0006779]	748727
D8GJH3	unreviewed	D8GJH3_CLOLD	CLJU_c20720		iron-sulfur cluster binding [GO:0051536]; nucleotide binding [GO:0000166]	748727
D8GJH4	unreviewed	D8GJH4_CLOLD	CLJU_c20730			748727
D8GJH5	unreviewed	D8GJH5_CLOLD	CLJU_c20740		cobalamin binding [GO:0031419]; metal ion binding [GO:0046872]; methyltransferase activity [GO:0008168]	748727
D8GJH8	unreviewed	D8GJH8_CLOLD	CLJU_c20770		phosphorelay signal transduction system [GO:0000160]	748727
D8GJI0	unreviewed	D8GJI0_CLOLD	CLJU_c20790		plasma membrane [GO:0005886]; symporter activity [GO:0015293]; dicarboxylic acid transport [GO:0006835]	748727
D8GJI1	unreviewed	D8GJI1_CLOLD	CLJU_c20800		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	748727
D8GJI2	unreviewed	D8GJI2_CLOLD	CLJU_c20810	2.7.1.2	glucokinase activity [GO:0004340]	748727
D8GJI3	unreviewed	D8GJI3_CLOLD	CLJU_c20820		membrane [GO:0016020]	748727
D8GJI4	unreviewed	D8GJI4_CLOLD	CLJU_c20830			748727
D8GJI5	unreviewed	D8GJI5_CLOLD	CLJU_c20840		hydrolase activity [GO:0016787]; lipid catabolic process [GO:0016042]	748727
D8GJI7	unreviewed	D8GJI7_CLOLD	CLJU_c20860		membrane [GO:0016020]	748727
D8GJI8	unreviewed	D8GJI8_CLOLD	CLJU_c20870			748727
D8GJI9	unreviewed	D8GJI9_CLOLD	CLJU_c20880		membrane [GO:0016020]; signal transduction [GO:0007165]	748727
D8GJJ0	unreviewed	D8GJJ0_CLOLD	CLJU_c20890			748727
D8GJJ1	unreviewed	D8GJJ1_CLOLD	CLJU_c20900		plasma membrane [GO:0005886]	748727
D8GJJ2	unreviewed	D8GJJ2_CLOLD	CLJU_c20910		membrane [GO:0016020]	748727
D8GJJ3	unreviewed	D8GJJ3_CLOLD	CLJU_c20940		membrane [GO:0016020]	748727
D8GJJ4	unreviewed	D8GJJ4_CLOLD	CLJU_c20950			748727
D8GJJ5	unreviewed	D8GJJ5_CLOLD	CLJU_c20960		oxidoreductase activity [GO:0016491]	748727
D8GJJ6	unreviewed	D8GJJ6_CLOLD	CLJU_c20970			748727
D8GJJ7	unreviewed	D8GJJ7_CLOLD	CLJU_c20980		iron-sulfur cluster binding [GO:0051536]	748727
D8GJJ8	unreviewed	D8GJJ8_CLOLD	CLJU_c20990		metal ion binding [GO:0046872]	748727
D8GJJ9	unreviewed	D8GJJ9_CLOLD	CLJU_c21000		metal ion binding [GO:0046872]	748727
D8GJK0	unreviewed	D8GJK0_CLOLD	CLJU_c21010		cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	748727
D8GJK1	unreviewed	D8GJK1_CLOLD	CLJU_c21020			748727
D8GJK4	unreviewed	D8GJK4_CLOLD	CLJU_c21050		cytosol [GO:0005829]; sequence-specific DNA binding [GO:0043565]; response to amino acid [GO:0043200]	748727
